generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,commits,agreement_violations,real_liveness,potential_liveness,max_height,mutations,max_inter_block_latency_sec,avg_inter_block_latency_sec,global_blocks_committed,max_round_gap_between_committed_blocks,avg_round_gap_between_committed_blocks,global_rounds_committed,max_block_height_skew,final_block_height_skew,time_fitness,round_stress_fitness,block_height_skew_fitness
,,20,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_20,False,False,False,4,0,0,0,11.0,29,15.171622,8.0524226,11,3,1.5555555555555556,9,2,0,15.171622,3,2
,,21,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_21,False,False,False,4,0,0,0,11.0,18,19.095891,9.851385444444444,10,3,1.4444444444444444,9,3,1,19.095891,3,3
,,22,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_22,False,False,False,4,0,0,1,10.0,30,60.896568,16.45941242857143,8,6,1.8571428571428572,7,2,2,60.896568,6,2
,,23,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_23,False,False,False,2,0,0,0,10.0,44,19.32876,10.521837777777778,10,4,1.6666666666666667,9,2,0,19.32876,4,2
,,24,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_24,False,False,False,4,0,0,0,11.0,53,14.058497,9.27712211111111,10,3,1.5555555555555556,9,2,1,14.058497,3,2
,,25,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_25,False,False,False,2,0,0,0,10.0,25,39.488286,12.214699111111111,10,4,1.7777777777777777,9,2,0,39.488286,4,2
,,26,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_26,False,False,False,0,0,0,0,13.0,12,37.628278,3.9698269090909095,12,3,1.5,10,12,1,37.628278,3,12
,,27,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_27,False,False,False,2,0,0,0,8.0,84,15.247326,10.306831166666667,7,3,1.4285714285714286,7,2,1,15.247326,3,2
,,28,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_28,False,False,False,4,0,0,0,10.0,37,14.121027,7.4993042222222215,10,3,1.75,8,2,0,14.121027,3,2
,,29,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_29,False,False,False,4,0,0,0,10.0,79,18.078985,8.837663222222222,10,4,1.875,8,2,0,18.078985,4,2
,,30,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_30,False,False,False,4,0,0,0,10.0,26,34.339403,13.426731888888888,10,4,1.4444444444444444,9,2,0,34.339403,4,2
,,31,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_31,False,False,False,4,0,0,0,9.0,13,19.252315,11.078337142857142,8,4,1.8571428571428572,7,2,1,19.252315,4,2
,,32,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_32,False,False,False,4,0,0,0,11.0,24,28.288836,9.4601488,11,4,2.0,8,2,0,28.288836,4,2
,,33,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_33,False,False,False,4,0,0,0,11.0,5,11.044197,6.5457858,11,4,1.8888888888888888,9,2,0,11.044197,4,2
,,34,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_34,False,False,False,4,0,0,0,10.0,19,14.117196,9.715108888888889,10,3,1.4444444444444444,9,2,0,14.117196,3,2
,,35,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_35,False,False,False,4,0,0,0,10.0,4,18.155301,9.767449142857144,8,3,1.5714285714285714,7,3,2,18.155301,3,3
,,36,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_36,False,False,False,4,0,0,0,13.0,12,23.651487,11.000069875,9,3,1.625,8,4,4,23.651487,3,4
,,37,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_37,False,False,False,4,0,0,0,10.0,6,17.101271,8.389285333333333,10,4,1.75,8,3,0,17.101271,4,3
,,38,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_38,False,False,False,4,0,0,0,11.0,38,18.057101,7.917819333333333,10,3,1.75,8,2,1,18.057101,3,2
,,39,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_39,False,False,False,4,0,0,0,14.0,8,23.090304,11.5877605,9,3,1.375,8,6,5,23.090304,3,6
,,40,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_40,False,False,False,4,0,0,0,10.0,0,15.061598,10.277746666666665,10,4,1.5555555555555556,9,2,0,15.061598,4,2
,,41,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_41,False,False,False,4,0,0,0,11.0,0,19.134344,8.4517863,11,4,1.6666666666666667,9,2,0,19.134344,4,2
,,42,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_42,False,False,False,4,0,0,0,10.0,9,19.091124,10.07908488888889,10,4,2.2857142857142856,7,2,0,19.091124,4,2
,,43,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_43,False,False,False,4,0,0,0,12.0,17,38.539806,12.0996975,11,4,1.8888888888888888,9,3,1,38.539806,4,3
,,44,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_44,False,False,False,4,0,0,0,11.0,89,22.127471,9.6878475,9,3,1.375,8,4,2,22.127471,3,4
,,45,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_45,False,False,False,4,0,0,0,10.0,74,19.127357,10.395561777777779,10,4,1.4444444444444444,9,2,0,19.127357,4,2
,,46,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_46,False,False,False,4,0,0,0,11.0,0,35.421967,13.431037222222223,10,4,1.4444444444444444,9,2,1,35.421967,4,2
,,47,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_47,False,False,False,2,0,0,0,10.0,0,29.388626,7.6220405555555555,10,3,1.625,8,5,0,29.388626,3,5
,,48,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_48,False,False,False,4,0,0,0,14.0,46,17.09767,10.31707675,9,3,1.7142857142857142,7,5,5,17.09767,3,5
,,49,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_49,False,False,False,2,0,0,0,11.0,0,37.488597,13.441093666666667,10,4,1.4444444444444444,9,2,1,37.488597,4,2
,,50,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_50,False,False,False,4,0,0,0,16.0,0,34.193947,10.2639607,11,3,1.5555555555555556,9,8,5,34.193947,3,8
,,51,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_51,False,False,False,4,0,0,0,10.0,3,14.082761,8.492571777777776,10,4,1.875,8,2,0,14.082761,4,2
,,52,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_52,False,False,False,4,0,0,0,10.0,11,20.087841,9.376059777777778,10,4,1.75,8,2,0,20.087841,4,2
,,53,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_53,False,False,False,4,0,0,0,11.0,0,18.091958,9.315567333333334,10,4,1.875,8,3,1,18.091958,4,3
,,54,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_54,False,False,False,4,0,0,0,10.0,18,14.127655,10.196292222222223,10,3,1.4444444444444444,9,2,0,14.127655,3,2
,,55,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_55,False,False,False,4,0,0,0,14.0,52,20.128703,10.442528750000001,9,3,1.5,8,5,5,20.128703,3,5
,,56,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_56,False,False,False,2,0,0,0,10.0,28,30.407486,9.743903666666666,10,4,1.875,8,2,0,30.407486,4,2
,,57,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_57,False,False,False,4,0,0,0,11.0,0,55.907939,15.159958625,9,7,2.0,7,3,2,55.907939,7,3
,,58,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_58,False,False,False,4,0,0,0,10.0,33,11.885026,7.240405666666667,10,3,1.875,8,2,0,11.885026,3,2
,,59,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_59,False,False,False,4,0,0,0,11.0,17,17.093134,7.747308800000001,11,4,1.7777777777777777,9,2,0,17.093134,4,2
,,60,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_60,False,False,False,4,0,0,0,12.0,20,22.142161,10.295051777777779,10,3,2.0,7,4,2,22.142161,3,4
,,61,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_61,False,False,False,2,0,0,0,10.0,32,14.111091,9.937617875,9,3,1.5,8,2,1,14.111091,3,2
,,62,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_62,False,False,False,4,0,0,0,10.0,0,19.112896,8.15387611111111,10,4,1.875,8,2,0,19.112896,4,2
,,63,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_63,False,False,False,2,0,0,0,10.0,18,15.088369,8.275809555555556,10,3,1.3333333333333333,9,2,0,15.088369,3,2
,,64,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_64,False,False,False,4,0,0,0,10.0,41,20.07998,8.825109555555555,10,4,1.75,8,2,0,20.07998,4,2
,,65,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_65,False,False,False,4,0,0,0,11.0,25,18.137333,8.855571600000001,11,3,1.7777777777777777,9,2,0,18.137333,3,2
,,66,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_66,False,False,False,4,0,0,0,10.0,2,19.003167,8.944173222222222,10,4,1.875,8,2,0,19.003167,4,2
,,67,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_67,False,False,False,0,0,0,0,8.0,34,21.082004,12.227469428571428,8,4,1.5714285714285714,7,2,0,21.082004,4,2
,,68,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_68,False,False,False,4,0,0,0,10.0,4,12.135211,6.80847011111111,10,3,1.75,8,2,0,12.135211,3,2
,,69,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_69,False,False,False,4,0,0,0,10.0,9,39.445749,11.866358222222223,10,4,1.6666666666666667,9,2,0,39.445749,4,2
,,70,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_70,False,False,False,2,0,0,0,10.0,9,12.172283,6.819028777777778,10,3,1.3333333333333333,9,2,0,12.172283,3,2
,,71,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_71,False,False,False,4,0,0,0,10.0,18,17.079427,8.832249888888889,10,3,1.3333333333333333,9,2,0,17.079427,3,2
,,72,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_72,False,False,False,2,0,0,0,11.0,0,19.11974,9.4784346,11,4,1.6666666666666667,9,2,0,19.11974,4,2
,,73,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_73,False,False,False,4,0,0,0,11.0,0,16.065739,8.945902,11,4,1.6666666666666667,9,2,0,16.065739,4,2
,,74,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_74,False,False,False,4,0,0,0,11.0,6,17.226094,8.1486342,11,4,1.8888888888888888,9,2,0,17.226094,4,2
,,75,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_75,False,False,False,4,0,0,0,10.0,62,19.13018,10.172895444444444,10,3,1.3333333333333333,9,3,0,19.13018,3,3
,,76,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_76,False,False,False,2,0,0,0,10.0,10,12.655183,8.220349333333333,10,3,1.3333333333333333,9,2,0,12.655183,3,2
,,77,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_77,False,False,False,2,0,0,0,10.0,7,34.117846,13.405505666666667,10,4,1.4444444444444444,9,2,0,34.117846,4,2
,,78,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_78,False,False,False,4,0,0,0,13.0,8,33.195637,10.399669166666667,7,3,1.5,6,6,6,33.195637,3,6
,,79,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_79,False,False,False,2,0,0,0,8.0,0,13.000029,11.088104571428572,8,2,1.125,8,1,0,13.000029,2,1
,,80,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_80,False,False,False,4,0,0,0,14.0,13,18.060402,10.474154625,9,3,1.375,8,5,5,18.060402,3,5
,,81,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_81,False,False,False,4,0,0,0,11.0,59,17.10285,9.46410411111111,10,4,1.875,8,3,1,17.10285,4,3
,,82,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_82,False,False,False,4,0,0,0,11.0,7,16.430518,7.1654286,11,3,1.7777777777777777,9,2,0,16.430518,3,2
,,83,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_83,False,False,False,4,0,0,0,12.0,41,19.099883,11.412773,10,3,1.5555555555555556,9,3,2,19.099883,3,3
,,84,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_84,False,False,False,4,0,0,0,10.0,22,17.002479,9.595977444444445,10,5,1.875,8,2,0,17.002479,5,2
,,85,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_85,False,False,False,2,0,0,0,10.0,14,20.299805,7.2792462222222225,10,3,1.4444444444444444,9,3,0,20.299805,3,3
,,86,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_86,False,False,False,4,0,0,0,11.0,5,36.564932,12.22070188888889,10,4,1.6666666666666667,9,2,1,36.564932,4,2
,,87,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_87,False,False,False,4,0,0,0,12.0,0,20.140548,8.731329222222222,10,3,1.75,8,4,2,20.140548,3,4
,,88,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_88,False,False,False,4,0,0,0,11.0,20,17.091026,9.824976222222222,10,3,1.3333333333333333,9,3,1,17.091026,3,3
,,89,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_89,False,False,False,4,0,0,0,10.0,10,17.086005,7.154953,10,3,1.625,8,3,0,17.086005,3,3
,,90,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_90,False,False,False,4,0,0,0,10.0,44,44.721653,13.353294777777778,10,4,1.875,8,2,0,44.721653,4,2
,,91,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_91,False,False,False,4,0,0,0,10.0,23,18.025867,10.640027857142858,8,4,1.7142857142857142,7,2,2,18.025867,4,2
,,92,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_92,False,False,False,2,0,0,0,10.0,16,27.716663,8.268172777777778,10,3,1.3333333333333333,9,5,0,27.716663,3,5
,,93,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_93,False,False,False,4,0,0,0,11.0,16,17.182149,9.1570731,11,4,1.8888888888888888,9,2,0,17.182149,4,2
,,94,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_94,False,False,False,2,0,0,0,8.0,39,15.084876,11.358566999999999,8,2,1.125,8,1,0,15.084876,2,1
,,95,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_95,False,False,False,4,0,0,0,11.0,8,17.096457,8.1628494,11,4,1.6666666666666667,9,2,0,17.096457,4,2
,,96,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_96,False,False,False,4,0,0,0,10.0,16,14.079879,9.269397444444444,10,2,1.2,10,2,0,14.079879,2,2
,,97,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_97,False,False,False,2,0,0,0,10.0,22,9.09061,6.147972111111112,10,3,1.3333333333333333,9,2,0,9.09061,3,2
,,98,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_98,False,False,False,4,0,0,0,10.0,11,19.059873,8.269939555555556,10,4,1.75,8,3,0,19.059873,4,3
,,99,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_99,False,False,False,4,0,0,0,11.0,45,16.067514,11.670037285714285,8,2,1.25,8,3,3,16.067514,2,3
