generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,commits,agreement_violations,real_liveness,potential_liveness,max_height,mutations,max_inter_block_latency_sec,avg_inter_block_latency_sec,global_blocks_committed,max_round_gap_between_committed_blocks,avg_round_gap_between_committed_blocks,global_rounds_committed,max_block_height_skew,final_block_height_skew,time_fitness,round_stress_fitness,block_height_skew_fitness
,,2,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_2,False,False,False,6,0,0,0,13.0,0,14.056769,8.617070285714286,8,3,1.4285714285714286,7,6,5,14.056769,3,6
,,3,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_3,False,False,False,6,0,0,0,13.0,0,17.074754,5.925108777777777,10,6,2.6666666666666665,6,4,3,17.074754,6,4
,,4,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_4,False,False,False,6,0,0,0,12.0,0,14.185998,8.918071857142857,8,3,1.7142857142857142,7,4,4,14.185998,3,4
,,5,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_5,False,False,False,6,0,0,0,14.0,0,20.3106,7.5292081,11,5,2.2222222222222223,9,5,3,20.3106,5,5
,,6,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_6,False,False,False,6,0,0,0,10.0,0,17.101584,7.601559222222223,10,6,1.75,8,3,0,17.101584,6,3
,,7,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_7,False,False,False,6,0,0,0,9.0,0,13.064006,10.055277666666667,7,2,1.1428571428571428,7,2,2,13.064006,2,2
,,8,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_8,False,False,False,6,0,0,0,11.0,0,16.184317,7.3884696666666665,7,4,1.8333333333333333,6,4,4,16.184317,4,4
,,9,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_9,False,False,False,6,0,0,0,10.0,0,25.266038,7.813719666666667,10,4,1.875,8,3,0,25.266038,4,3
,,10,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_10,False,False,False,6,0,0,0,12.0,0,11.359563,6.5462317500000005,9,4,2.0,7,4,3,11.359563,4,4
,,11,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_11,False,False,False,3,0,0,0,13.0,0,37.55917,7.332831625,9,4,1.8571428571428572,7,8,4,37.55917,4,8
,,12,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_12,False,False,False,3,0,0,0,12.0,0,26.192688,9.480337285714286,8,5,2.1666666666666665,6,4,4,26.192688,5,4
,,13,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_13,False,False,False,6,0,0,0,16.0,0,20.07883,7.034416666666667,10,5,2.0,7,6,6,20.07883,5,6
,,14,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_14,False,False,False,6,0,0,0,14.0,0,12.062083,3.33503125,13,4,1.9,10,7,1,12.062083,4,7
,,15,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_15,False,False,False,6,0,0,0,12.0,0,14.403452,5.067975111111111,10,4,1.875,8,4,2,14.403452,4,4
,,16,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_16,False,False,False,6,0,0,0,15.0,0,13.120665,7.900806857142858,8,4,1.5714285714285714,7,7,7,13.120665,4,7
,,17,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_17,False,False,False,6,0,0,0,11.0,0,15.216727,6.270720111111111,10,3,1.75,8,3,1,15.216727,3,3
,,18,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_18,False,False,False,6,0,0,0,12.0,0,17.066729,6.414351399999999,11,6,1.6666666666666667,9,3,1,17.066729,6,3
,,19,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_19,False,False,False,6,0,0,0,12.0,0,16.056458,6.597396333333333,10,5,2.142857142857143,7,3,2,16.056458,5,3
,,20,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_20,False,False,False,6,0,0,0,16.0,0,33.417213,5.478882272727272,12,3,2.125,8,7,4,33.417213,3,7
,,21,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_21,False,False,False,3,0,0,0,13.0,0,22.099889,6.66512925,9,5,2.5714285714285716,7,6,4,22.099889,5,6
,,22,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_22,False,False,False,6,0,0,0,13.0,0,15.062755,5.852326545454545,12,4,2.0,9,3,1,15.062755,4,3
,,23,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_23,False,False,False,6,0,0,0,13.0,0,16.056983,7.6517915,9,4,1.5,8,4,4,16.056983,4,4
,,24,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_24,False,False,False,6,0,0,0,18.0,0,20.321015,3.299828933333333,16,5,2.6666666666666665,9,11,2,20.321015,5,11
,,25,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_25,False,False,False,6,0,0,0,13.0,0,19.089601,5.7025317499999995,13,5,2.0,9,4,0,19.089601,5,4
,,26,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_26,False,False,False,6,0,0,0,17.0,0,13.112414,7.798334375,9,3,1.375,8,8,8,13.112414,3,8
,,27,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_27,False,False,False,0,0,0,0,14.0,0,28.426047,3.504138636363636,12,4,1.7,10,11,2,28.426047,4,11
,,28,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_28,False,False,False,6,0,0,0,13.0,0,17.061838,6.9132705,9,4,1.5,8,4,4,17.061838,4,4
,,29,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_29,False,False,False,6,0,0,0,13.0,0,11.103503,6.472231777777777,10,3,1.3333333333333333,9,3,3,11.103503,3,3
,,30,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_30,False,False,False,6,0,0,0,18.0,0,11.041745,6.2445004,6,3,1.6,5,12,12,11.041745,3,12
,,31,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_31,False,False,False,6,0,0,0,13.0,0,31.562559,6.650862916666667,13,6,2.111111111111111,9,3,0,31.562559,6,3
,,32,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_32,False,False,False,6,0,0,0,16.0,0,30.19678,7.060668222222223,10,3,2.0,7,10,6,30.19678,3,10
,,33,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_33,False,False,False,6,0,0,0,14.0,0,20.086803,5.474319444444444,10,5,2.0,7,4,4,20.086803,5,4
,,34,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_34,False,False,False,6,0,0,0,15.0,0,17.86863,3.208322363636363,12,5,2.5714285714285716,7,6,3,17.86863,5,6
,,35,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_35,False,False,False,6,0,0,0,11.0,0,19.078021,6.5455455,11,6,2.125,8,3,0,19.078021,6,3
,,36,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_36,False,False,False,6,0,0,0,12.0,0,12.663541,6.16214775,9,5,2.2857142857142856,7,4,3,12.663541,5,4
,,37,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_37,False,False,False,6,0,0,0,12.0,0,26.071222,7.513803,10,4,1.875,8,3,2,26.071222,4,3
,,38,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_38,False,False,False,6,0,0,0,11.0,0,21.081233,6.7348476,11,6,2.125,8,3,0,21.081233,6,3
,,39,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_39,False,False,False,6,0,0,0,14.0,0,36.169329,4.484238769230769,14,5,2.272727272727273,11,12,0,36.169329,5,12
,,40,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_40,False,False,False,6,0,0,0,13.0,0,17.079143,7.504359777777777,10,4,1.875,8,4,3,17.079143,4,4
,,41,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_41,False,False,False,6,0,0,0,13.0,0,22.085719,5.909651125,9,3,1.375,8,4,4,22.085719,3,4
,,42,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_42,False,False,False,6,0,0,0,16.0,0,24.311054,6.8729843636363634,12,5,2.25,8,4,4,24.311054,5,4
,,43,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_43,False,False,False,3,0,0,0,12.0,0,18.230115,6.1688752727272735,12,5,2.0,10,5,0,18.230115,5,5
,,44,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_44,False,False,False,6,0,0,0,13.0,0,19.223877,6.031838375,9,3,1.375,8,4,4,19.223877,3,4
,,45,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_45,False,False,False,3,0,0,0,15.0,0,15.066835,3.7059778181818177,12,4,2.375,8,7,3,15.066835,4,7
,,46,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_46,False,False,False,6,0,0,0,16.0,0,17.921291,3.5671841,11,5,2.4285714285714284,7,7,5,17.921291,5,7
,,47,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_47,False,False,False,6,0,0,0,16.0,0,23.321562,4.677775818181818,12,6,2.7142857142857144,7,7,4,23.321562,6,7
,,48,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_48,False,False,False,3,0,0,0,12.0,0,22.30017,5.418175636363636,12,6,2.5,8,6,0,22.30017,6,6
,,49,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_49,False,False,False,3,0,0,0,11.0,0,13.170468,5.3255426,11,5,1.7777777777777777,9,3,0,13.170468,5,3
,,50,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_50,False,False,False,3,0,0,0,8.0,0,14.047782,8.176776142857143,8,3,1.4285714285714286,7,2,0,14.047782,3,2
,,51,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_51,False,False,False,3,0,0,0,14.0,0,17.094157,7.54677825,9,5,1.7142857142857142,7,6,5,17.094157,5,6
,,52,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_52,False,False,False,3,0,0,0,13.0,0,13.067887,6.812377666666666,10,5,1.5555555555555556,9,3,3,13.067887,5,3
,,53,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_53,False,False,False,6,0,0,0,12.0,0,14.049814,5.937802818181819,12,5,1.8888888888888888,9,3,0,14.049814,5,3
,,54,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_54,False,False,False,6,0,0,0,10.0,0,10.250301,5.939064444444444,10,4,2.125,8,2,0,10.250301,4,2
,,55,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_55,False,False,False,3,0,0,0,10.0,0,14.053704,7.589262111111111,10,4,1.4444444444444444,9,3,0,14.053704,4,3
,,56,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_56,False,False,False,6,0,0,0,12.0,0,13.065403,6.303256999999999,12,5,1.8,10,3,0,13.065403,5,3
,,57,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_57,False,False,False,6,0,0,0,14.0,0,15.878741,5.758764272727273,12,5,2.25,8,3,2,15.878741,5,3
,,58,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_58,False,False,False,6,0,0,0,17.0,0,17.286433,3.3692794999999998,13,4,1.9,10,8,4,17.286433,4,8
,,59,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_59,False,False,False,6,0,0,0,13.0,0,17.102322,6.128149,12,5,2.125,8,4,1,17.102322,5,4
,,60,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_60,False,False,False,6,0,0,0,14.0,0,13.610348,5.1622916666666665,13,5,2.0,9,5,1,13.610348,5,5
,,61,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_61,False,False,False,6,0,0,0,14.0,0,13.174455,4.726941923076923,14,6,2.5555555555555554,9,5,0,13.174455,6,5
,,62,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_62,False,False,False,6,0,0,0,18.0,0,21.443459,3.172228533333333,16,3,2.7777777777777777,9,11,2,21.443459,3,11
,,63,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_63,False,False,False,6,0,0,0,14.0,0,12.054247,6.7077277777777775,10,3,1.3333333333333333,9,7,4,12.054247,3,7
,,64,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_64,False,False,False,6,0,0,0,15.0,0,17.256005,4.6413835,11,6,2.5,8,5,4,17.256005,6,5
,,65,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_65,False,False,False,6,0,0,0,11.0,0,15.100595,8.576474,7,4,2.0,6,4,4,15.100595,4,4
,,66,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_66,False,False,False,0,0,0,0,5.0,0,31.204327,0.0,1,2,2.0,1,4,4,31.204327,2,4
,,67,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_67,True,True,False,0,1,0,0,18.0,0,113.518278,0.0,1,5,5.0,1,17,17,113.518278,5,17
,,68,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_68,False,False,False,6,0,0,0,16.0,0,16.103654,6.928142444444444,10,3,2.0,7,6,6,16.103654,3,6
,,69,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_69,False,False,False,6,0,0,0,14.0,0,13.068694,6.340786,11,4,1.7777777777777777,9,3,3,13.068694,4,3
,,70,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_70,False,False,False,6,0,0,0,14.0,0,15.156248,6.619643,10,4,1.75,8,4,4,15.156248,4,4
,,71,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_71,False,False,False,6,0,0,0,14.0,0,12.226682,5.502786636363637,12,3,2.125,8,4,2,12.226682,3,4
,,72,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_72,False,False,False,6,0,0,0,13.0,0,16.115216,6.5491157,11,4,1.6666666666666667,9,3,2,16.115216,4,3
,,73,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_73,False,False,False,6,0,0,0,15.0,0,13.082812,5.129769375,9,5,2.1666666666666665,6,6,6,13.082812,5,6
,,74,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_74,False,False,False,6,0,0,0,13.0,0,15.819723,7.597432125,9,5,1.7142857142857142,7,4,4,15.819723,5,4
,,75,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_75,False,False,False,6,0,0,0,13.0,0,16.081463,7.803984875,9,3,1.375,8,5,4,16.081463,3,5
,,76,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_76,False,False,False,6,0,0,0,12.0,0,12.076278,5.306119545454545,12,3,1.5,10,2,0,12.076278,3,2
,,77,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_77,False,False,False,3,0,0,0,16.0,0,33.579648,6.265977333333333,7,3,3.0,4,11,9,33.579648,3,11
,,78,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_78,False,False,False,6,0,0,0,14.0,0,16.112126,8.4241835,9,3,1.375,8,7,5,16.112126,3,7
,,79,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_79,False,False,False,6,0,0,0,14.0,0,15.096915,7.338842857142858,8,4,1.5714285714285714,7,6,6,15.096915,4,6
,,80,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_80,False,False,False,6,0,0,0,13.0,0,17.112095,7.1541543333333335,10,4,1.4444444444444444,9,4,3,17.112095,4,4
,,81,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_81,False,False,False,6,0,0,0,10.0,0,21.104857,8.194381714285715,8,4,1.7142857142857142,7,4,2,21.104857,4,4
,,82,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_82,False,False,False,6,0,0,0,12.0,0,16.16165,5.760490090909091,12,4,1.7,10,4,0,16.16165,4,4
,,83,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_83,False,False,False,6,0,0,0,16.0,0,15.059367,5.702486909090909,12,3,2.125,8,4,4,15.059367,3,4
,,84,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_84,False,False,False,0,0,0,0,16.0,0,31.602832,3.896145583333333,13,4,1.7272727272727273,11,12,3,31.602832,4,12
,,85,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_85,False,False,False,6,0,0,0,14.0,0,22.563868,5.0836535454545455,12,4,3.0,7,5,2,22.563868,4,5
,,86,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_86,False,False,False,6,0,0,0,12.0,0,16.106558,6.4539636,11,5,2.2857142857142856,7,3,1,16.106558,5,3
,,87,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_87,False,False,False,6,0,0,0,12.0,0,14.074656,7.6108385555555556,10,4,1.4444444444444444,9,2,2,14.074656,4,2
,,88,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_88,False,False,False,6,0,0,0,10.0,0,18.884811,7.555174,9,4,1.625,8,3,1,18.884811,4,3
,,89,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_89,False,False,False,6,0,0,0,14.0,0,11.050831,5.834730625000001,9,3,1.5,8,5,5,11.050831,3,5
,,90,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_90,False,False,False,6,0,0,0,12.0,0,17.089881,5.492906222222222,10,5,2.142857142857143,7,4,2,17.089881,5,4
,,91,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_91,False,False,False,6,0,0,0,11.0,0,12.053133,6.320245714285714,8,3,1.4285714285714286,7,4,3,12.053133,3,4
,,92,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_92,False,False,False,6,0,0,0,13.0,0,21.085919,7.147180888888889,10,4,1.5555555555555556,9,4,3,21.085919,4,4
,,93,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_93,False,False,False,3,0,0,0,11.0,0,15.191593,6.80073525,9,5,1.625,8,2,2,15.191593,5,2
,,94,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_94,False,False,False,6,0,0,0,14.0,0,12.09178,5.8412568,11,4,1.4,10,4,3,12.09178,4,4
,,95,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_95,False,False,False,6,0,0,0,16.0,0,34.195031,5.9434743333333335,13,4,2.0,10,8,3,34.195031,4,8
,,96,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_96,False,False,False,6,0,0,0,12.0,0,23.169903,8.405851333333333,7,4,1.6666666666666667,6,5,5,23.169903,4,5
,,97,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_97,False,False,False,6,0,0,0,16.0,0,14.460492,5.527433363636363,12,6,2.25,8,4,4,14.460492,6,4
,,98,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_98,False,False,False,6,0,0,0,14.0,0,15.080936,6.2514447,11,4,1.7777777777777777,9,4,3,15.080936,4,4
,,99,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_99,False,False,False,3,0,0,0,13.0,0,27.983912,6.1450486,11,4,1.6666666666666667,9,7,2,27.983912,4,7
,,0,aptos-b2-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c1d1/20260609_153821/aptos-b2-c1d1_byzzfuzz_0,False,False,False,6,0,0,0,12.0,0,10.206759,6.3538608,11,4,1.7777777777777777,9,3,1,10.206759,4,3
,,1,aptos-b2-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c1d1/20260609_153821/aptos-b2-c1d1_byzzfuzz_1,False,False,False,6,0,0,0,9.0,47,12.096141,7.44721725,9,3,1.5,8,2,0,12.096141,3,2
,,2,aptos-b2-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c1d1/20260609_153821/aptos-b2-c1d1_byzzfuzz_2,False,False,False,6,0,0,0,12.0,0,12.115271,7.1591921,11,4,1.6666666666666667,9,3,1,12.115271,4,3
,,3,aptos-b2-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c1d1/20260609_153821/aptos-b2-c1d1_byzzfuzz_3,False,False,False,6,0,0,0,12.0,38,13.079063,7.7629222857142866,8,3,1.4285714285714286,7,4,4,13.079063,3,4
